,frequency,presence,idf,tf-idf
hyped,1,1.0,9.62317351495347,9.62317351495347
rutger,1,1.0,9.62317351495347,9.62317351495347
gusying,1,1.0,9.62317351495347,9.62317351495347
chevy,1,1.0,9.62317351495347,9.62317351495347
sih,1,1.0,9.62317351495347,9.62317351495347
eggwhites,1,1.0,9.62317351495347,9.62317351495347
calvin,1,1.0,9.62317351495347,9.62317351495347
popularity,1,1.0,9.62317351495347,9.62317351495347
debby,1,1.0,9.62317351495347,9.62317351495347
delegate,1,1.0,9.62317351495347,9.62317351495347
wontons,1,1.0,9.62317351495347,9.62317351495347
cuidalo,1,1.0,9.62317351495347,9.62317351495347
chica,1,1.0,9.62317351495347,9.62317351495347
relegated,1,1.0,9.62317351495347,9.62317351495347
fallower,1,1.0,9.62317351495347,9.62317351495347
negativity,1,1.0,9.62317351495347,9.62317351495347
smokers,1,1.0,9.62317351495347,9.62317351495347
eventful,1,1.0,9.62317351495347,9.62317351495347
tomorrowland,1,1.0,9.62317351495347,9.62317351495347
stirfry,1,1.0,9.62317351495347,9.62317351495347
detlev,1,1.0,9.62317351495347,9.62317351495347
sournes,1,1.0,9.62317351495347,9.62317351495347
uwian,1,1.0,9.62317351495347,9.62317351495347
forces,1,1.0,9.62317351495347,9.62317351495347
vw,1,1.0,9.62317351495347,9.62317351495347
yanks,1,1.0,9.62317351495347,9.62317351495347
among,1,1.0,9.62317351495347,9.62317351495347
mud,1,1.0,9.62317351495347,9.62317351495347
freckle,1,1.0,9.62317351495347,9.62317351495347
twikini,1,1.0,9.62317351495347,9.62317351495347
shouting,1,1.0,9.62317351495347,9.62317351495347
inspirative,1,1.0,9.62317351495347,9.62317351495347
bobo,1,1.0,9.62317351495347,9.62317351495347
heyhey,1,1.0,9.62317351495347,9.62317351495347
memorizing,1,1.0,9.62317351495347,9.62317351495347
weirder,1,1.0,9.62317351495347,9.62317351495347
todaay,1,1.0,9.62317351495347,9.62317351495347
sd,1,1.0,9.62317351495347,9.62317351495347
bother,1,1.0,9.62317351495347,9.62317351495347
minethatbird,1,1.0,9.62317351495347,9.62317351495347
buhbyee,1,1.0,9.62317351495347,9.62317351495347
tues,1,1.0,9.62317351495347,9.62317351495347
terrib,1,1.0,9.62317351495347,9.62317351495347
pho,1,1.0,9.62317351495347,9.62317351495347
bethh,1,1.0,9.62317351495347,9.62317351495347
owm,1,1.0,9.62317351495347,9.62317351495347
gkr,1,1.0,9.62317351495347,9.62317351495347
mason,1,1.0,9.62317351495347,9.62317351495347
taps,1,1.0,9.62317351495347,9.62317351495347
totes,1,1.0,9.62317351495347,9.62317351495347
gardens,1,1.0,9.62317351495347,9.62317351495347
punching,1,1.0,9.62317351495347,9.62317351495347
lolly,1,1.0,9.62317351495347,9.62317351495347
iraq,1,1.0,9.62317351495347,9.62317351495347
russia,1,1.0,9.62317351495347,9.62317351495347
rearranging,1,1.0,9.62317351495347,9.62317351495347
planters,1,1.0,9.62317351495347,9.62317351495347
yano,1,1.0,9.62317351495347,9.62317351495347
wallet,1,1.0,9.62317351495347,9.62317351495347
blu,1,1.0,9.62317351495347,9.62317351495347
austira,1,1.0,9.62317351495347,9.62317351495347
claimed,1,1.0,9.62317351495347,9.62317351495347
complications,1,1.0,9.62317351495347,9.62317351495347
volt,1,1.0,9.62317351495347,9.62317351495347
walkeroner,1,1.0,9.62317351495347,9.62317351495347
qantas,1,1.0,9.62317351495347,9.62317351495347
gabe,1,1.0,9.62317351495347,9.62317351495347
cayman,1,1.0,9.62317351495347,9.62317351495347
friench,1,1.0,9.62317351495347,9.62317351495347
auntiegail,1,1.0,9.62317351495347,9.62317351495347
dong,1,1.0,9.62317351495347,9.62317351495347
wholey,1,1.0,9.62317351495347,9.62317351495347
comedyqueen,1,1.0,9.62317351495347,9.62317351495347
cda,1,1.0,9.62317351495347,9.62317351495347
rentaphone,1,1.0,9.62317351495347,9.62317351495347
mamma,1,1.0,9.62317351495347,9.62317351495347
codeignite,1,1.0,9.62317351495347,9.62317351495347
reesee,1,1.0,9.62317351495347,9.62317351495347
quasisequel,1,1.0,9.62317351495347,9.62317351495347
memes,1,1.0,9.62317351495347,9.62317351495347
announces,1,1.0,9.62317351495347,9.62317351495347
nc,1,1.0,9.62317351495347,9.62317351495347
tove_liden,1,1.0,9.62317351495347,9.62317351495347
fii,1,1.0,9.62317351495347,9.62317351495347
mishaa,1,1.0,9.62317351495347,9.62317351495347
lounge,1,1.0,9.62317351495347,9.62317351495347
propped,1,1.0,9.62317351495347,9.62317351495347
zippys,1,1.0,9.62317351495347,9.62317351495347
casserole,1,1.0,9.62317351495347,9.62317351495347
welts,1,1.0,9.62317351495347,9.62317351495347
bumbed,1,1.0,9.62317351495347,9.62317351495347
takers,1,1.0,9.62317351495347,9.62317351495347
attachment,1,1.0,9.62317351495347,9.62317351495347
freude,1,1.0,9.62317351495347,9.62317351495347
quarry,1,1.0,9.62317351495347,9.62317351495347
lyndon,1,1.0,9.62317351495347,9.62317351495347
alternator,1,1.0,9.62317351495347,9.62317351495347
godgiven,1,1.0,9.62317351495347,9.62317351495347
jodies,1,1.0,9.62317351495347,9.62317351495347
salon,1,1.0,9.62317351495347,9.62317351495347
pinga,1,1.0,9.62317351495347,9.62317351495347
workload,1,1.0,9.62317351495347,9.62317351495347
keychain,1,1.0,9.62317351495347,9.62317351495347
sanjaya,1,1.0,9.62317351495347,9.62317351495347
kindness,1,1.0,9.62317351495347,9.62317351495347
christa,1,1.0,9.62317351495347,9.62317351495347
endlessly,1,1.0,9.62317351495347,9.62317351495347
hipfabric,1,1.0,9.62317351495347,9.62317351495347
intentarlo,1,1.0,9.62317351495347,9.62317351495347
blake,1,1.0,9.62317351495347,9.62317351495347
aitn,1,1.0,9.62317351495347,9.62317351495347
kitteh,1,1.0,9.62317351495347,9.62317351495347
whites,1,1.0,9.62317351495347,9.62317351495347
gashes,1,1.0,9.62317351495347,9.62317351495347
eddplant,1,1.0,9.62317351495347,9.62317351495347
suite,1,1.0,9.62317351495347,9.62317351495347
communicate,1,1.0,9.62317351495347,9.62317351495347
almighty,1,1.0,9.62317351495347,9.62317351495347
josiah,1,1.0,9.62317351495347,9.62317351495347
beaten,1,1.0,9.62317351495347,9.62317351495347
caturday,1,1.0,9.62317351495347,9.62317351495347
checkup,1,1.0,9.62317351495347,9.62317351495347
meaga,1,1.0,9.62317351495347,9.62317351495347
banks,1,1.0,9.62317351495347,9.62317351495347
sucker,1,1.0,9.62317351495347,9.62317351495347
merlin,1,1.0,9.62317351495347,9.62317351495347
telegraph,1,1.0,9.62317351495347,9.62317351495347
fav5,1,1.0,9.62317351495347,9.62317351495347
broom,1,1.0,9.62317351495347,9.62317351495347
roomate,1,1.0,9.62317351495347,9.62317351495347
cuutest,1,1.0,9.62317351495347,9.62317351495347
footlong,1,1.0,9.62317351495347,9.62317351495347
strings,1,1.0,9.62317351495347,9.62317351495347
roughly,1,1.0,9.62317351495347,9.62317351495347
omnomnom,1,1.0,9.62317351495347,9.62317351495347
tragedy,1,1.0,9.62317351495347,9.62317351495347
lawl,1,1.0,9.62317351495347,9.62317351495347
ganesh,1,1.0,9.62317351495347,9.62317351495347
restarting,1,1.0,9.62317351495347,9.62317351495347
muah,1,1.0,9.62317351495347,9.62317351495347
waxing,1,1.0,9.62317351495347,9.62317351495347
bio19,1,1.0,9.62317351495347,9.62317351495347
programing,1,1.0,9.62317351495347,9.62317351495347
absolves,1,1.0,9.62317351495347,9.62317351495347
evenn,1,1.0,9.62317351495347,9.62317351495347
mallorca,1,1.0,9.62317351495347,9.62317351495347
versio,1,1.0,9.62317351495347,9.62317351495347
deserved,1,1.0,9.62317351495347,9.62317351495347
laws,1,1.0,9.62317351495347,9.62317351495347
yoko,1,1.0,9.62317351495347,9.62317351495347
jarita,1,1.0,9.62317351495347,9.62317351495347
lb,1,1.0,9.62317351495347,9.62317351495347
wantewd,1,1.0,9.62317351495347,9.62317351495347
modem,1,1.0,9.62317351495347,9.62317351495347
medan,1,1.0,9.62317351495347,9.62317351495347
areareare,1,1.0,9.62317351495347,9.62317351495347
aloe,1,1.0,9.62317351495347,9.62317351495347
passyunk,1,1.0,9.62317351495347,9.62317351495347
selfridges,1,1.0,9.62317351495347,9.62317351495347
phoning,1,1.0,9.62317351495347,9.62317351495347
kit,1,1.0,9.62317351495347,9.62317351495347
babelfish,1,1.0,9.62317351495347,9.62317351495347
omw,1,1.0,9.62317351495347,9.62317351495347
workyy,1,1.0,9.62317351495347,9.62317351495347
wnna,1,1.0,9.62317351495347,9.62317351495347
arond,1,1.0,9.62317351495347,9.62317351495347
countryside,1,1.0,9.62317351495347,9.62317351495347
noshow,1,1.0,9.62317351495347,9.62317351495347
accadentally,1,1.0,9.62317351495347,9.62317351495347
i.m,1,1.0,9.62317351495347,9.62317351495347
cliff,1,1.0,9.62317351495347,9.62317351495347
ahahahahaha,1,1.0,9.62317351495347,9.62317351495347
measure,1,1.0,9.62317351495347,9.62317351495347
sadpanda,1,1.0,9.62317351495347,9.62317351495347
groupies,1,1.0,9.62317351495347,9.62317351495347
monkeys,1,1.0,9.62317351495347,9.62317351495347
ohi,1,1.0,9.62317351495347,9.62317351495347
fruit,1,1.0,9.62317351495347,9.62317351495347
stitch,1,1.0,9.62317351495347,9.62317351495347
b2b,1,1.0,9.62317351495347,9.62317351495347
fun.and,1,1.0,9.62317351495347,9.62317351495347
nasal,1,1.0,9.62317351495347,9.62317351495347
kava,1,1.0,9.62317351495347,9.62317351495347
pleeaassee,1,1.0,9.62317351495347,9.62317351495347
particular,1,1.0,9.62317351495347,9.62317351495347
christening,1,1.0,9.62317351495347,9.62317351495347
fluids,1,1.0,9.62317351495347,9.62317351495347
darrius,1,1.0,9.62317351495347,9.62317351495347
divorce,1,1.0,9.62317351495347,9.62317351495347
flipping,1,1.0,9.62317351495347,9.62317351495347
inertial,1,1.0,9.62317351495347,9.62317351495347
flor,1,1.0,9.62317351495347,9.62317351495347
nocturnals,1,1.0,9.62317351495347,9.62317351495347
seemed,1,1.0,9.62317351495347,9.62317351495347
sundress,1,1.0,9.62317351495347,9.62317351495347
cheesesteak,1,1.0,9.62317351495347,9.62317351495347
responded,1,1.0,9.62317351495347,9.62317351495347
towed,1,1.0,9.62317351495347,9.62317351495347
enduring,1,1.0,9.62317351495347,9.62317351495347
imacs,1,1.0,9.62317351495347,9.62317351495347
bitched,1,1.0,9.62317351495347,9.62317351495347
coraline,1,1.0,9.62317351495347,9.62317351495347
telemarketers,1,1.0,9.62317351495347,9.62317351495347
halo3,1,1.0,9.62317351495347,9.62317351495347
ditzy,1,1.0,9.62317351495347,9.62317351495347
crackerack,1,1.0,9.62317351495347,9.62317351495347
aches,1,1.0,9.62317351495347,9.62317351495347
paling,1,1.0,9.62317351495347,9.62317351495347
prerecorded,1,1.0,9.62317351495347,9.62317351495347
gums,1,1.0,9.62317351495347,9.62317351495347
transcribing,1,1.0,9.62317351495347,9.62317351495347
jager,1,1.0,9.62317351495347,9.62317351495347
pilots,1,1.0,9.62317351495347,9.62317351495347
vocal,1,1.0,9.62317351495347,9.62317351495347
continually,1,1.0,9.62317351495347,9.62317351495347
moist,1,1.0,9.62317351495347,9.62317351495347
domsai,1,1.0,9.62317351495347,9.62317351495347
riped,1,1.0,9.62317351495347,9.62317351495347
shreddies,1,1.0,9.62317351495347,9.62317351495347
cloosee,1,1.0,9.62317351495347,9.62317351495347
swoon,1,1.0,9.62317351495347,9.62317351495347
drunken,1,1.0,9.62317351495347,9.62317351495347
deepe,1,1.0,9.62317351495347,9.62317351495347
tigers,1,1.0,9.62317351495347,9.62317351495347
workers,1,1.0,9.62317351495347,9.62317351495347
personality,1,1.0,9.62317351495347,9.62317351495347
princess,1,1.0,9.62317351495347,9.62317351495347
remixes,1,1.0,9.62317351495347,9.62317351495347
leopold,1,1.0,9.62317351495347,9.62317351495347
curved,1,1.0,9.62317351495347,9.62317351495347
michele,1,1.0,9.62317351495347,9.62317351495347
funkey,1,1.0,9.62317351495347,9.62317351495347
edge,1,1.0,9.62317351495347,9.62317351495347
portableapps,1,1.0,9.62317351495347,9.62317351495347
coolin,1,1.0,9.62317351495347,9.62317351495347
pankraz,1,1.0,9.62317351495347,9.62317351495347
stuffs,1,1.0,9.62317351495347,9.62317351495347
massively,1,1.0,9.62317351495347,9.62317351495347
shelf,1,1.0,9.62317351495347,9.62317351495347
majorly,1,1.0,9.62317351495347,9.62317351495347
congratulatory,1,1.0,9.62317351495347,9.62317351495347
superbad,1,1.0,9.62317351495347,9.62317351495347
sniffly,1,1.0,9.62317351495347,9.62317351495347
mailbox,1,1.0,9.62317351495347,9.62317351495347
good.i,1,1.0,9.62317351495347,9.62317351495347
towards,1,1.0,9.62317351495347,9.62317351495347
sengoku,1,1.0,9.62317351495347,9.62317351495347
muhahahaa,1,1.0,9.62317351495347,9.62317351495347
licking,1,1.0,9.62317351495347,9.62317351495347
pika,1,1.0,9.62317351495347,9.62317351495347
eastbay,1,1.0,9.62317351495347,9.62317351495347
gears,1,1.0,9.62317351495347,9.62317351495347
q100,1,1.0,9.62317351495347,9.62317351495347
summery,1,1.0,9.62317351495347,9.62317351495347
envy,1,1.0,9.62317351495347,9.62317351495347
hairdoin,1,1.0,9.62317351495347,9.62317351495347
basset,1,1.0,9.62317351495347,9.62317351495347
coffeclub,1,1.0,9.62317351495347,9.62317351495347
oonn,1,1.0,9.62317351495347,9.62317351495347
mariqueen,1,1.0,9.62317351495347,9.62317351495347
earthquake,1,1.0,9.62317351495347,9.62317351495347
xmas,1,1.0,9.62317351495347,9.62317351495347
lates,1,1.0,9.62317351495347,9.62317351495347
canalway,1,1.0,9.62317351495347,9.62317351495347
bangalore,1,1.0,9.62317351495347,9.62317351495347
memorial,1,1.0,9.62317351495347,9.62317351495347
vixon,1,1.0,9.62317351495347,9.62317351495347
canon,1,1.0,9.62317351495347,9.62317351495347
dayton,1,1.0,9.62317351495347,9.62317351495347
jessie,1,1.0,9.62317351495347,9.62317351495347
oof,1,1.0,9.62317351495347,9.62317351495347
renegades,1,1.0,9.62317351495347,9.62317351495347
morocco,1,1.0,9.62317351495347,9.62317351495347
bigweekend,1,1.0,9.62317351495347,9.62317351495347
ist,1,1.0,9.62317351495347,9.62317351495347
arou,1,1.0,9.62317351495347,9.62317351495347
tweethampton,1,1.0,9.62317351495347,9.62317351495347
naiv,1,1.0,9.62317351495347,9.62317351495347
not.my,1,1.0,9.62317351495347,9.62317351495347
crutch,1,1.0,9.62317351495347,9.62317351495347
pft,1,1.0,9.62317351495347,9.62317351495347
biggs,1,1.0,9.62317351495347,9.62317351495347
takeaway,1,1.0,9.62317351495347,9.62317351495347
accidents,1,1.0,9.62317351495347,9.62317351495347
dimples,1,1.0,9.62317351495347,9.62317351495347
godtalk,1,1.0,9.62317351495347,9.62317351495347
plugged,1,1.0,9.62317351495347,9.62317351495347
qa,1,1.0,9.62317351495347,9.62317351495347
confidence,1,1.0,9.62317351495347,9.62317351495347
procrastinating,1,1.0,9.62317351495347,9.62317351495347
rul,1,1.0,9.62317351495347,9.62317351495347
fridaayy,1,1.0,9.62317351495347,9.62317351495347
twitterparty,1,1.0,9.62317351495347,9.62317351495347
flygroups,1,1.0,9.62317351495347,9.62317351495347
rep,1,1.0,9.62317351495347,9.62317351495347
addin,1,1.0,9.62317351495347,9.62317351495347
twtvite,1,1.0,9.62317351495347,9.62317351495347
hurtig,1,1.0,9.62317351495347,9.62317351495347
garantiefall,1,1.0,9.62317351495347,9.62317351495347
dayem,1,1.0,9.62317351495347,9.62317351495347
sprinkle,1,1.0,9.62317351495347,9.62317351495347
arnd,1,1.0,9.62317351495347,9.62317351495347
virtualkiss,1,1.0,9.62317351495347,9.62317351495347
outlets,1,1.0,9.62317351495347,9.62317351495347
blockparty,1,1.0,9.62317351495347,9.62317351495347
natsmith88,1,1.0,9.62317351495347,9.62317351495347
girrl,1,1.0,9.62317351495347,9.62317351495347
odds,1,1.0,9.62317351495347,9.62317351495347
signup,1,1.0,9.62317351495347,9.62317351495347
larry,1,1.0,9.62317351495347,9.62317351495347
purchases,1,1.0,9.62317351495347,9.62317351495347
planing,1,1.0,9.62317351495347,9.62317351495347
loop,1,1.0,9.62317351495347,9.62317351495347
chocolatey,1,1.0,9.62317351495347,9.62317351495347
afterthought,1,1.0,9.62317351495347,9.62317351495347
ponderland,1,1.0,9.62317351495347,9.62317351495347
participating,1,1.0,9.62317351495347,9.62317351495347
ncq,1,1.0,9.62317351495347,9.62317351495347
selfimposed,1,1.0,9.62317351495347,9.62317351495347
yosemite,1,1.0,9.62317351495347,9.62317351495347
pennies,1,1.0,9.62317351495347,9.62317351495347
indies,1,1.0,9.62317351495347,9.62317351495347
whitley,1,1.0,9.62317351495347,9.62317351495347
stations,1,1.0,9.62317351495347,9.62317351495347
espressos,1,1.0,9.62317351495347,9.62317351495347
ccna,1,1.0,9.62317351495347,9.62317351495347
gang,1,1.0,9.62317351495347,9.62317351495347
superstition,1,1.0,9.62317351495347,9.62317351495347
affiliation,1,1.0,9.62317351495347,9.62317351495347
attendances,1,1.0,9.62317351495347,9.62317351495347
uggo,1,1.0,9.62317351495347,9.62317351495347
bordatella,1,1.0,9.62317351495347,9.62317351495347
dynamite,1,1.0,9.62317351495347,9.62317351495347
solved,1,1.0,9.62317351495347,9.62317351495347
relight,1,1.0,9.62317351495347,9.62317351495347
tayo,1,1.0,9.62317351495347,9.62317351495347
ning,1,1.0,9.62317351495347,9.62317351495347
env2,1,1.0,9.62317351495347,9.62317351495347
bashfulness,1,1.0,9.62317351495347,9.62317351495347
sigghh,1,1.0,9.62317351495347,9.62317351495347
leslie,1,1.0,9.62317351495347,9.62317351495347
herd,1,1.0,9.62317351495347,9.62317351495347
bom,1,1.0,9.62317351495347,9.62317351495347
cone,1,1.0,9.62317351495347,9.62317351495347
blocking,1,1.0,9.62317351495347,9.62317351495347
prevent,1,1.0,9.62317351495347,9.62317351495347
retweeted,1,1.0,9.62317351495347,9.62317351495347
priviledges,1,1.0,9.62317351495347,9.62317351495347
expression,1,1.0,9.62317351495347,9.62317351495347
fails,1,1.0,9.62317351495347,9.62317351495347
retaking,1,1.0,9.62317351495347,9.62317351495347
uve,1,1.0,9.62317351495347,9.62317351495347
waray,1,1.0,9.62317351495347,9.62317351495347
trained,1,1.0,9.62317351495347,9.62317351495347
honesty,1,1.0,9.62317351495347,9.62317351495347
tvtotal,1,1.0,9.62317351495347,9.62317351495347
ttg,1,1.0,9.62317351495347,9.62317351495347
cvs,1,1.0,9.62317351495347,9.62317351495347
cymk,1,1.0,9.62317351495347,9.62317351495347
bodies,1,1.0,9.62317351495347,9.62317351495347
supported,1,1.0,9.62317351495347,9.62317351495347
markers,1,1.0,9.62317351495347,9.62317351495347
shaked,1,1.0,9.62317351495347,9.62317351495347
officejet,1,1.0,9.62317351495347,9.62317351495347
o2,1,1.0,9.62317351495347,9.62317351495347
diinner,1,1.0,9.62317351495347,9.62317351495347
weirdness,1,1.0,9.62317351495347,9.62317351495347
clubs,1,1.0,9.62317351495347,9.62317351495347
rehab,1,1.0,9.62317351495347,9.62317351495347
gameplay,1,1.0,9.62317351495347,9.62317351495347
cussing,1,1.0,9.62317351495347,9.62317351495347
inspite,1,1.0,9.62317351495347,9.62317351495347
pincode,1,1.0,9.62317351495347,9.62317351495347
shortages,1,1.0,9.62317351495347,9.62317351495347
snore,1,1.0,9.62317351495347,9.62317351495347
ec,1,1.0,9.62317351495347,9.62317351495347
allright,1,1.0,9.62317351495347,9.62317351495347
slipped,1,1.0,9.62317351495347,9.62317351495347
lawnmower,1,1.0,9.62317351495347,9.62317351495347
toniht,1,1.0,9.62317351495347,9.62317351495347
stanley,1,1.0,9.62317351495347,9.62317351495347
mua,1,1.0,9.62317351495347,9.62317351495347
brainbone,1,1.0,9.62317351495347,9.62317351495347
uu,1,1.0,9.62317351495347,9.62317351495347
shortening,1,1.0,9.62317351495347,9.62317351495347
compatible,1,1.0,9.62317351495347,9.62317351495347
buwieser,1,1.0,9.62317351495347,9.62317351495347
featured,1,1.0,9.62317351495347,9.62317351495347
wormy,1,1.0,9.62317351495347,9.62317351495347
cocoliciousness,1,1.0,9.62317351495347,9.62317351495347
iloveshawniedur,1,1.0,9.62317351495347,9.62317351495347
madden,1,1.0,9.62317351495347,9.62317351495347
umbrellaless,1,1.0,9.62317351495347,9.62317351495347
macaron,1,1.0,9.62317351495347,9.62317351495347
oopps,1,1.0,9.62317351495347,9.62317351495347
calibre,1,1.0,9.62317351495347,9.62317351495347
livechat,1,1.0,9.62317351495347,9.62317351495347
k4ge,1,1.0,9.62317351495347,9.62317351495347
veryy,1,1.0,9.62317351495347,9.62317351495347
drill,1,1.0,9.62317351495347,9.62317351495347
yell,1,1.0,9.62317351495347,9.62317351495347
alejandra,1,1.0,9.62317351495347,9.62317351495347
eutour,1,1.0,9.62317351495347,9.62317351495347
foo,1,1.0,9.62317351495347,9.62317351495347
stacie,1,1.0,9.62317351495347,9.62317351495347
knotts,1,1.0,9.62317351495347,9.62317351495347
intersubjectively,1,1.0,9.62317351495347,9.62317351495347
quashed,1,1.0,9.62317351495347,9.62317351495347
lollipop,1,1.0,9.62317351495347,9.62317351495347
it.s,1,1.0,9.62317351495347,9.62317351495347
shaky,1,1.0,9.62317351495347,9.62317351495347
resaa,1,1.0,9.62317351495347,9.62317351495347
eugh,1,1.0,9.62317351495347,9.62317351495347
negishi,1,1.0,9.62317351495347,9.62317351495347
addy,1,1.0,9.62317351495347,9.62317351495347
talaga,1,1.0,9.62317351495347,9.62317351495347
sensex,1,1.0,9.62317351495347,9.62317351495347
roundtable,1,1.0,9.62317351495347,9.62317351495347
bouts,1,1.0,9.62317351495347,9.62317351495347
assing,1,1.0,9.62317351495347,9.62317351495347
disgusted,1,1.0,9.62317351495347,9.62317351495347
stained,1,1.0,9.62317351495347,9.62317351495347
runday,1,1.0,9.62317351495347,9.62317351495347
haven,1,1.0,9.62317351495347,9.62317351495347
neighbourhood,1,1.0,9.62317351495347,9.62317351495347
reprezentzen,1,1.0,9.62317351495347,9.62317351495347
partial,1,1.0,9.62317351495347,9.62317351495347
presale,1,1.0,9.62317351495347,9.62317351495347
itll,1,1.0,9.62317351495347,9.62317351495347
contributing,1,1.0,9.62317351495347,9.62317351495347
partners,1,1.0,9.62317351495347,9.62317351495347
tre,1,1.0,9.62317351495347,9.62317351495347
automated,1,1.0,9.62317351495347,9.62317351495347
puppies,1,1.0,9.62317351495347,9.62317351495347
registrar,1,1.0,9.62317351495347,9.62317351495347
tonig,1,1.0,9.62317351495347,9.62317351495347
twittercopytopify,1,1.0,9.62317351495347,9.62317351495347
virtus,1,1.0,9.62317351495347,9.62317351495347
categories,1,1.0,9.62317351495347,9.62317351495347
lactos,1,1.0,9.62317351495347,9.62317351495347
yang,1,1.0,9.62317351495347,9.62317351495347
khayyam,1,1.0,9.62317351495347,9.62317351495347
arraving,1,1.0,9.62317351495347,9.62317351495347
assignemtn,1,1.0,9.62317351495347,9.62317351495347
hmph,1,1.0,9.62317351495347,9.62317351495347
mi,1,1.0,9.62317351495347,9.62317351495347
arrows,1,1.0,9.62317351495347,9.62317351495347
hsbc,1,1.0,9.62317351495347,9.62317351495347
coo,1,1.0,9.62317351495347,9.62317351495347
phon,1,1.0,9.62317351495347,9.62317351495347
gamier,1,1.0,9.62317351495347,9.62317351495347
cheeseburger,1,1.0,9.62317351495347,9.62317351495347
ville,1,1.0,9.62317351495347,9.62317351495347
fandom,1,1.0,9.62317351495347,9.62317351495347
homepage,1,1.0,9.62317351495347,9.62317351495347
plce,1,1.0,9.62317351495347,9.62317351495347
abuzz,1,1.0,9.62317351495347,9.62317351495347
quebec,1,1.0,9.62317351495347,9.62317351495347
rung,1,1.0,9.62317351495347,9.62317351495347
likewise,1,1.0,9.62317351495347,9.62317351495347
wasup,1,1.0,9.62317351495347,9.62317351495347
fakes,1,1.0,9.62317351495347,9.62317351495347
seeker,1,1.0,9.62317351495347,9.62317351495347
mass,1,1.0,9.62317351495347,9.62317351495347
stau,1,1.0,9.62317351495347,9.62317351495347
asks,1,1.0,9.62317351495347,9.62317351495347
crazzyy,1,1.0,9.62317351495347,9.62317351495347
equipment,1,1.0,9.62317351495347,9.62317351495347
fugees,1,1.0,9.62317351495347,9.62317351495347
antiitch,1,1.0,9.62317351495347,9.62317351495347
plot,1,1.0,9.62317351495347,9.62317351495347
throte,1,1.0,9.62317351495347,9.62317351495347
cocok,1,1.0,9.62317351495347,9.62317351495347
constructions,1,1.0,9.62317351495347,9.62317351495347
hindinot,1,1.0,9.62317351495347,9.62317351495347
repops,1,1.0,9.62317351495347,9.62317351495347
quilt,1,1.0,9.62317351495347,9.62317351495347
guesting,1,1.0,9.62317351495347,9.62317351495347
outline,1,1.0,9.62317351495347,9.62317351495347
underage,1,1.0,9.62317351495347,9.62317351495347
asaran,1,1.0,9.62317351495347,9.62317351495347
ontd,1,1.0,9.62317351495347,9.62317351495347
janes,1,1.0,9.62317351495347,9.62317351495347
nurses,1,1.0,9.62317351495347,9.62317351495347
housemate,1,1.0,9.62317351495347,9.62317351495347
silicone,1,1.0,9.62317351495347,9.62317351495347
insurers,1,1.0,9.62317351495347,9.62317351495347
tonight.wife,1,1.0,9.62317351495347,9.62317351495347
shiggity,1,1.0,9.62317351495347,9.62317351495347
donot,1,1.0,9.62317351495347,9.62317351495347
otra,1,1.0,9.62317351495347,9.62317351495347
simspon,1,1.0,9.62317351495347,9.62317351495347
eff,1,1.0,9.62317351495347,9.62317351495347
rollerskate,1,1.0,9.62317351495347,9.62317351495347
reactin,1,1.0,9.62317351495347,9.62317351495347
redirects,1,1.0,9.62317351495347,9.62317351495347
headlights,1,1.0,9.62317351495347,9.62317351495347
philosophy,1,1.0,9.62317351495347,9.62317351495347
goof,1,1.0,9.62317351495347,9.62317351495347
puppyy,1,1.0,9.62317351495347,9.62317351495347
bmth,1,1.0,9.62317351495347,9.62317351495347
correctly,1,1.0,9.62317351495347,9.62317351495347
delight,1,1.0,9.62317351495347,9.62317351495347
dazed,1,1.0,9.62317351495347,9.62317351495347
easactive,1,1.0,9.62317351495347,9.62317351495347
weekdays,1,1.0,9.62317351495347,9.62317351495347
lonq,1,1.0,9.62317351495347,9.62317351495347
awwthat,1,1.0,9.62317351495347,9.62317351495347
thi,1,1.0,9.62317351495347,9.62317351495347
miniitx,1,1.0,9.62317351495347,9.62317351495347
hulu,1,1.0,9.62317351495347,9.62317351495347
crepes,1,1.0,9.62317351495347,9.62317351495347
talkedabout,1,1.0,9.62317351495347,9.62317351495347
biknightual,1,1.0,9.62317351495347,9.62317351495347
masala,1,1.0,9.62317351495347,9.62317351495347
thxs,1,1.0,9.62317351495347,9.62317351495347
deaths,1,1.0,9.62317351495347,9.62317351495347
gant,1,1.0,9.62317351495347,9.62317351495347
lsats,1,1.0,9.62317351495347,9.62317351495347
physique,1,1.0,9.62317351495347,9.62317351495347
sauna,1,1.0,9.62317351495347,9.62317351495347
overdue,1,1.0,9.62317351495347,9.62317351495347
searched,1,1.0,9.62317351495347,9.62317351495347
nay,1,1.0,9.62317351495347,9.62317351495347
scale,1,1.0,9.62317351495347,9.62317351495347
grillz,1,1.0,9.62317351495347,9.62317351495347
dbsk,1,1.0,9.62317351495347,9.62317351495347
moro,1,1.0,9.62317351495347,9.62317351495347
query,1,1.0,9.62317351495347,9.62317351495347
lluuvv,1,1.0,9.62317351495347,9.62317351495347
inputting,1,1.0,9.62317351495347,9.62317351495347
whisperer,1,1.0,9.62317351495347,9.62317351495347
representatives,1,1.0,9.62317351495347,9.62317351495347
starss,1,1.0,9.62317351495347,9.62317351495347
dion,1,1.0,9.62317351495347,9.62317351495347
orientation,1,1.0,9.62317351495347,9.62317351495347
