,frequency,presence,idf,tf-idf
hugged,1,1.0,9.267063775017041,9.267063775017041
dummy,1,1.0,9.267063775017041,9.267063775017041
dow,1,1.0,9.267063775017041,9.267063775017041
paul,1,1.0,9.267063775017041,9.267063775017041
hes,1,1.0,9.267063775017041,9.267063775017041
neighbors,1,1.0,9.267063775017041,9.267063775017041
il,1,1.0,9.267063775017041,9.267063775017041
lay,1,1.0,9.267063775017041,9.267063775017041
turning,1,1.0,9.267063775017041,9.267063775017041
accidents,1,1.0,9.267063775017041,9.267063775017041
tbh,1,1.0,9.267063775017041,9.267063775017041
ffs,1,1.0,9.267063775017041,9.267063775017041
ambulance,1,1.0,9.267063775017041,9.267063775017041
v.insensitive,1,1.0,9.267063775017041,9.267063775017041
wnt,1,1.0,9.267063775017041,9.267063775017041
itches,1,1.0,9.267063775017041,9.267063775017041
future,1,1.0,9.267063775017041,9.267063775017041
challanges,1,1.0,9.267063775017041,9.267063775017041
cycle,1,1.0,9.267063775017041,9.267063775017041
turnaround,1,1.0,9.267063775017041,9.267063775017041
shamed,1,1.0,9.267063775017041,9.267063775017041
uugh,1,1.0,9.267063775017041,9.267063775017041
vancouver,1,1.0,9.267063775017041,9.267063775017041
numero,1,1.0,9.267063775017041,9.267063775017041
enjoying,1,1.0,9.267063775017041,9.267063775017041
recoverable,1,1.0,9.267063775017041,9.267063775017041
collapse,1,1.0,9.267063775017041,9.267063775017041
covered,1,1.0,9.267063775017041,9.267063775017041
pridelines,1,1.0,9.267063775017041,9.267063775017041
assignments,1,1.0,9.267063775017041,9.267063775017041
distraacting,1,1.0,9.267063775017041,9.267063775017041
oommgg,1,1.0,9.267063775017041,9.267063775017041
qfc,1,1.0,9.267063775017041,9.267063775017041
su,1,1.0,9.267063775017041,9.267063775017041
liam,1,1.0,9.267063775017041,9.267063775017041
woman,1,1.0,9.267063775017041,9.267063775017041
cinema,1,1.0,9.267063775017041,9.267063775017041
mustangs,1,1.0,9.267063775017041,9.267063775017041
detroit,1,1.0,9.267063775017041,9.267063775017041
quashed,1,1.0,9.267063775017041,9.267063775017041
boc,1,1.0,9.267063775017041,9.267063775017041
irate,1,1.0,9.267063775017041,9.267063775017041
yearling,1,1.0,9.267063775017041,9.267063775017041
nerrvous,1,1.0,9.267063775017041,9.267063775017041
milk,1,1.0,9.267063775017041,9.267063775017041
remedies,1,1.0,9.267063775017041,9.267063775017041
businesses,1,1.0,9.267063775017041,9.267063775017041
mushy,1,1.0,9.267063775017041,9.267063775017041
footprint,1,1.0,9.267063775017041,9.267063775017041
taste,1,1.0,9.267063775017041,9.267063775017041
horribly,1,1.0,9.267063775017041,9.267063775017041
har,1,1.0,9.267063775017041,9.267063775017041
space,1,1.0,9.267063775017041,9.267063775017041
ni99as,1,1.0,9.267063775017041,9.267063775017041
urs,1,1.0,9.267063775017041,9.267063775017041
sensors,1,1.0,9.267063775017041,9.267063775017041
dreaming,1,1.0,9.267063775017041,9.267063775017041
grader,1,1.0,9.267063775017041,9.267063775017041
funky,1,1.0,9.267063775017041,9.267063775017041
p.e,1,1.0,9.267063775017041,9.267063775017041
anoher,1,1.0,9.267063775017041,9.267063775017041
calculus,1,1.0,9.267063775017041,9.267063775017041
bumped,1,1.0,9.267063775017041,9.267063775017041
problematic,1,1.0,9.267063775017041,9.267063775017041
treating,1,1.0,9.267063775017041,9.267063775017041
jar,1,1.0,9.267063775017041,9.267063775017041
files,1,1.0,9.267063775017041,9.267063775017041
junior,1,1.0,9.267063775017041,9.267063775017041
secret,1,1.0,9.267063775017041,9.267063775017041
bo,1,1.0,9.267063775017041,9.267063775017041
bffls,1,1.0,9.267063775017041,9.267063775017041
wives,1,1.0,9.267063775017041,9.267063775017041
plebs,1,1.0,9.267063775017041,9.267063775017041
sunday,1,1.0,9.267063775017041,9.267063775017041
goddamnit,1,1.0,9.267063775017041,9.267063775017041
unrelated,1,1.0,9.267063775017041,9.267063775017041
balcony,1,1.0,9.267063775017041,9.267063775017041
frown,1,1.0,9.267063775017041,9.267063775017041
skint,1,1.0,9.267063775017041,9.267063775017041
pinkeye,1,1.0,9.267063775017041,9.267063775017041
bores,1,1.0,9.267063775017041,9.267063775017041
enthusiasm,1,1.0,9.267063775017041,9.267063775017041
fixed,1,1.0,9.267063775017041,9.267063775017041
bipolar,1,1.0,9.267063775017041,9.267063775017041
aaww,1,1.0,9.267063775017041,9.267063775017041
endofrope,1,1.0,9.267063775017041,9.267063775017041
newss,1,1.0,9.267063775017041,9.267063775017041
broad,1,1.0,9.267063775017041,9.267063775017041
impression,1,1.0,9.267063775017041,9.267063775017041
singstar,1,1.0,9.267063775017041,9.267063775017041
index,1,1.0,9.267063775017041,9.267063775017041
bloc,1,1.0,9.267063775017041,9.267063775017041
distracting,1,1.0,9.267063775017041,9.267063775017041
choose,1,1.0,9.267063775017041,9.267063775017041
skill,1,1.0,9.267063775017041,9.267063775017041
challenge,1,1.0,9.267063775017041,9.267063775017041
girlfriends,1,1.0,9.267063775017041,9.267063775017041
sam,1,1.0,9.267063775017041,9.267063775017041
toothache,1,1.0,9.267063775017041,9.267063775017041
goodbyes,1,1.0,9.267063775017041,9.267063775017041
erm,1,1.0,9.267063775017041,9.267063775017041
enna,1,1.0,9.267063775017041,9.267063775017041
noise,1,1.0,9.267063775017041,9.267063775017041
nope,1,1.0,9.267063775017041,9.267063775017041
bestie,1,1.0,9.267063775017041,9.267063775017041
ram,1,1.0,9.267063775017041,9.267063775017041
effective,1,1.0,9.267063775017041,9.267063775017041
hr,1,1.0,9.267063775017041,9.267063775017041
hurry,1,1.0,9.267063775017041,9.267063775017041
violated,1,1.0,9.267063775017041,9.267063775017041
succeed,1,1.0,9.267063775017041,9.267063775017041
haters,1,1.0,9.267063775017041,9.267063775017041
quarters,1,1.0,9.267063775017041,9.267063775017041
sports,1,1.0,9.267063775017041,9.267063775017041
weight,1,1.0,9.267063775017041,9.267063775017041
risk,1,1.0,9.267063775017041,9.267063775017041
combined,1,1.0,9.267063775017041,9.267063775017041
boot,1,1.0,9.267063775017041,9.267063775017041
places,1,1.0,9.267063775017041,9.267063775017041
shit,1,1.0,9.267063775017041,9.267063775017041
foreboding,1,1.0,9.267063775017041,9.267063775017041
metabolism,1,1.0,9.267063775017041,9.267063775017041
shifting,1,1.0,9.267063775017041,9.267063775017041
thighs,1,1.0,9.267063775017041,9.267063775017041
ick,1,1.0,9.267063775017041,9.267063775017041
surprised,1,1.0,9.267063775017041,9.267063775017041
di,1,1.0,9.267063775017041,9.267063775017041
funk,1,1.0,9.267063775017041,9.267063775017041
cassadee,1,1.0,9.267063775017041,9.267063775017041
brother,1,1.0,9.267063775017041,9.267063775017041
pinned,1,1.0,9.267063775017041,9.267063775017041
extemely,1,1.0,9.267063775017041,9.267063775017041
struck,1,1.0,9.267063775017041,9.267063775017041
owi,1,1.0,9.267063775017041,9.267063775017041
ditch,1,1.0,9.267063775017041,9.267063775017041
stressing,1,1.0,9.267063775017041,9.267063775017041
sold,1,1.0,9.267063775017041,9.267063775017041
strippers,1,1.0,9.267063775017041,9.267063775017041
different,1,1.0,9.267063775017041,9.267063775017041
pokes,1,1.0,9.267063775017041,9.267063775017041
smoke,1,1.0,9.267063775017041,9.267063775017041
appetizing,1,1.0,9.267063775017041,9.267063775017041
change,1,1.0,9.267063775017041,9.267063775017041
afterjune,1,1.0,9.267063775017041,9.267063775017041
saddens,1,1.0,9.267063775017041,9.267063775017041
mary,1,1.0,9.267063775017041,9.267063775017041
grabbed,1,1.0,9.267063775017041,9.267063775017041
basement,1,1.0,9.267063775017041,9.267063775017041
cheddar,1,1.0,9.267063775017041,9.267063775017041
bits,1,1.0,9.267063775017041,9.267063775017041
fries,1,1.0,9.267063775017041,9.267063775017041
blahh,1,1.0,9.267063775017041,9.267063775017041
eirtaku,1,1.0,9.267063775017041,9.267063775017041
burger,1,1.0,9.267063775017041,9.267063775017041
photography,1,1.0,9.267063775017041,9.267063775017041
ended,1,1.0,9.267063775017041,9.267063775017041
thomas,1,1.0,9.267063775017041,9.267063775017041
terminology,1,1.0,9.267063775017041,9.267063775017041
depress,1,1.0,9.267063775017041,9.267063775017041
bak,1,1.0,9.267063775017041,9.267063775017041
floor,1,1.0,9.267063775017041,9.267063775017041
midity,1,1.0,9.267063775017041,9.267063775017041
hacker,1,1.0,9.267063775017041,9.267063775017041
score,1,1.0,9.267063775017041,9.267063775017041
deadline,1,1.0,9.267063775017041,9.267063775017041
annoyedy,1,1.0,9.267063775017041,9.267063775017041
efforts,1,1.0,9.267063775017041,9.267063775017041
availble,1,1.0,9.267063775017041,9.267063775017041
closes,1,1.0,9.267063775017041,9.267063775017041
kisses,1,1.0,9.267063775017041,9.267063775017041
baffles,1,1.0,9.267063775017041,9.267063775017041
buried,1,1.0,9.267063775017041,9.267063775017041
agressive,1,1.0,9.267063775017041,9.267063775017041
goddamn,1,1.0,9.267063775017041,9.267063775017041
dis,1,1.0,9.267063775017041,9.267063775017041
shakalohana,1,1.0,9.267063775017041,9.267063775017041
ii,1,1.0,9.267063775017041,9.267063775017041
promised,1,1.0,9.267063775017041,9.267063775017041
scarce,1,1.0,9.267063775017041,9.267063775017041
shoreline,1,1.0,9.267063775017041,9.267063775017041
pilot,1,1.0,9.267063775017041,9.267063775017041
redo,1,1.0,9.267063775017041,9.267063775017041
shade,1,1.0,9.267063775017041,9.267063775017041
dose,1,1.0,9.267063775017041,9.267063775017041
limb,1,1.0,9.267063775017041,9.267063775017041
butterflies,1,1.0,9.267063775017041,9.267063775017041
reinjured,1,1.0,9.267063775017041,9.267063775017041
emails,1,1.0,9.267063775017041,9.267063775017041
selfishness,1,1.0,9.267063775017041,9.267063775017041
vrbo.com,1,1.0,9.267063775017041,9.267063775017041
belated,1,1.0,9.267063775017041,9.267063775017041
defective,1,1.0,9.267063775017041,9.267063775017041
shower,1,1.0,9.267063775017041,9.267063775017041
bullying,1,1.0,9.267063775017041,9.267063775017041
survive,1,1.0,9.267063775017041,9.267063775017041
stomachace,1,1.0,9.267063775017041,9.267063775017041
pritchard,1,1.0,9.267063775017041,9.267063775017041
affected,1,1.0,9.267063775017041,9.267063775017041
fcukk,1,1.0,9.267063775017041,9.267063775017041
saad,1,1.0,9.267063775017041,9.267063775017041
sack,1,1.0,9.267063775017041,9.267063775017041
peop,1,1.0,9.267063775017041,9.267063775017041
sleeppyy,1,1.0,9.267063775017041,9.267063775017041
housee,1,1.0,9.267063775017041,9.267063775017041
addresses,1,1.0,9.267063775017041,9.267063775017041
fkin,1,1.0,9.267063775017041,9.267063775017041
speech,1,1.0,9.267063775017041,9.267063775017041
debate,1,1.0,9.267063775017041,9.267063775017041
toilets,1,1.0,9.267063775017041,9.267063775017041
airy,1,1.0,9.267063775017041,9.267063775017041
interview,1,1.0,9.267063775017041,9.267063775017041
smo,1,1.0,9.267063775017041,9.267063775017041
cud,1,1.0,9.267063775017041,9.267063775017041
rub,1,1.0,9.267063775017041,9.267063775017041
hannahisdead,1,1.0,9.267063775017041,9.267063775017041
alex,1,1.0,9.267063775017041,9.267063775017041
fin,1,1.0,9.267063775017041,9.267063775017041
teratoma,1,1.0,9.267063775017041,9.267063775017041
hte,1,1.0,9.267063775017041,9.267063775017041
repeat,1,1.0,9.267063775017041,9.267063775017041
organiser,1,1.0,9.267063775017041,9.267063775017041
lammee,1,1.0,9.267063775017041,9.267063775017041
balling,1,1.0,9.267063775017041,9.267063775017041
reripped,1,1.0,9.267063775017041,9.267063775017041
lobster,1,1.0,9.267063775017041,9.267063775017041
confusions,1,1.0,9.267063775017041,9.267063775017041
jered,1,1.0,9.267063775017041,9.267063775017041
hick,1,1.0,9.267063775017041,9.267063775017041
mock,1,1.0,9.267063775017041,9.267063775017041
hoommee,1,1.0,9.267063775017041,9.267063775017041
playin,1,1.0,9.267063775017041,9.267063775017041
scariest,1,1.0,9.267063775017041,9.267063775017041
nuthin,1,1.0,9.267063775017041,9.267063775017041
crooning,1,1.0,9.267063775017041,9.267063775017041
pumped,1,1.0,9.267063775017041,9.267063775017041
socked,1,1.0,9.267063775017041,9.267063775017041
tiger,1,1.0,9.267063775017041,9.267063775017041
midnight,1,1.0,9.267063775017041,9.267063775017041
participate,1,1.0,9.267063775017041,9.267063775017041
derivative,1,1.0,9.267063775017041,9.267063775017041
suffer,1,1.0,9.267063775017041,9.267063775017041
finds,1,1.0,9.267063775017041,9.267063775017041
mortgage,1,1.0,9.267063775017041,9.267063775017041
july,1,1.0,9.267063775017041,9.267063775017041
ess,1,1.0,9.267063775017041,9.267063775017041
scoreless,1,1.0,9.267063775017041,9.267063775017041
kicks,1,1.0,9.267063775017041,9.267063775017041
blee,1,1.0,9.267063775017041,9.267063775017041
fave,1,1.0,9.267063775017041,9.267063775017041
unbelievably,1,1.0,9.267063775017041,9.267063775017041
faking,1,1.0,9.267063775017041,9.267063775017041
unless,1,1.0,9.267063775017041,9.267063775017041
kaotic,1,1.0,9.267063775017041,9.267063775017041
hon,1,1.0,9.267063775017041,9.267063775017041
sayed,1,1.0,9.267063775017041,9.267063775017041
omgg,1,1.0,9.267063775017041,9.267063775017041
push,1,1.0,9.267063775017041,9.267063775017041
doubled,1,1.0,9.267063775017041,9.267063775017041
paintballin,1,1.0,9.267063775017041,9.267063775017041
directv,1,1.0,9.267063775017041,9.267063775017041
aching,1,1.0,9.267063775017041,9.267063775017041
mornings,1,1.0,9.267063775017041,9.267063775017041
statistic,1,1.0,9.267063775017041,9.267063775017041
hamster,1,1.0,9.267063775017041,9.267063775017041
murdered,1,1.0,9.267063775017041,9.267063775017041
versions,1,1.0,9.267063775017041,9.267063775017041
swallow,1,1.0,9.267063775017041,9.267063775017041
ev,1,1.0,9.267063775017041,9.267063775017041
calculator,1,1.0,9.267063775017041,9.267063775017041
avalina,1,1.0,9.267063775017041,9.267063775017041
distorted,1,1.0,9.267063775017041,9.267063775017041
uprooted,1,1.0,9.267063775017041,9.267063775017041
headrush,1,1.0,9.267063775017041,9.267063775017041
carwarmed,1,1.0,9.267063775017041,9.267063775017041
brooklyn,1,1.0,9.267063775017041,9.267063775017041
overdue,1,1.0,9.267063775017041,9.267063775017041
competition,1,1.0,9.267063775017041,9.267063775017041
west,1,1.0,9.267063775017041,9.267063775017041
rash,1,1.0,9.267063775017041,9.267063775017041
contest,1,1.0,9.267063775017041,9.267063775017041
agaaiin,1,1.0,9.267063775017041,9.267063775017041
tting,1,1.0,9.267063775017041,9.267063775017041
individual,1,1.0,9.267063775017041,9.267063775017041
fits,1,1.0,9.267063775017041,9.267063775017041
unf,1,1.0,9.267063775017041,9.267063775017041
monkey,1,1.0,9.267063775017041,9.267063775017041
dada,1,1.0,9.267063775017041,9.267063775017041
ginger,1,1.0,9.267063775017041,9.267063775017041
bury,1,1.0,9.267063775017041,9.267063775017041
functional,1,1.0,9.267063775017041,9.267063775017041
auntie,1,1.0,9.267063775017041,9.267063775017041
noticed,1,1.0,9.267063775017041,9.267063775017041
blurryness,1,1.0,9.267063775017041,9.267063775017041
uttered,1,1.0,9.267063775017041,9.267063775017041
fevered,1,1.0,9.267063775017041,9.267063775017041
juss,1,1.0,9.267063775017041,9.267063775017041
solo,1,1.0,9.267063775017041,9.267063775017041
putting,1,1.0,9.267063775017041,9.267063775017041
bulky,1,1.0,9.267063775017041,9.267063775017041
boak,1,1.0,9.267063775017041,9.267063775017041
racism,1,1.0,9.267063775017041,9.267063775017041
havee,1,1.0,9.267063775017041,9.267063775017041
mutual,1,1.0,9.267063775017041,9.267063775017041
looming,1,1.0,9.267063775017041,9.267063775017041
coast,1,1.0,9.267063775017041,9.267063775017041
appreciating,1,1.0,9.267063775017041,9.267063775017041
won,1,1.0,9.267063775017041,9.267063775017041
fraudster,1,1.0,9.267063775017041,9.267063775017041
losers,1,1.0,9.267063775017041,9.267063775017041
husker,1,1.0,9.267063775017041,9.267063775017041
grossed,1,1.0,9.267063775017041,9.267063775017041
evenings,1,1.0,9.267063775017041,9.267063775017041
sum1,1,1.0,9.267063775017041,9.267063775017041
cursed,1,1.0,9.267063775017041,9.267063775017041
boxes,1,1.0,9.267063775017041,9.267063775017041
thumb,1,1.0,9.267063775017041,9.267063775017041
fussy,1,1.0,9.267063775017041,9.267063775017041
shrunk,1,1.0,9.267063775017041,9.267063775017041
shud,1,1.0,9.267063775017041,9.267063775017041
destroys,1,1.0,9.267063775017041,9.267063775017041
debugging,1,1.0,9.267063775017041,9.267063775017041
errands,1,1.0,9.267063775017041,9.267063775017041
aahh,1,1.0,9.267063775017041,9.267063775017041
screen,1,1.0,9.267063775017041,9.267063775017041
irrelevant,1,1.0,9.267063775017041,9.267063775017041
pug,1,1.0,9.267063775017041,9.267063775017041
chill,1,1.0,9.267063775017041,9.267063775017041
period,1,1.0,9.267063775017041,9.267063775017041
irratated,1,1.0,9.267063775017041,9.267063775017041
hall,1,1.0,9.267063775017041,9.267063775017041
roasting,1,1.0,9.267063775017041,9.267063775017041
bare,1,1.0,9.267063775017041,9.267063775017041
tr,1,1.0,9.267063775017041,9.267063775017041
honey,1,1.0,9.267063775017041,9.267063775017041
cheering,1,1.0,9.267063775017041,9.267063775017041
e.i,1,1.0,9.267063775017041,9.267063775017041
method,1,1.0,9.267063775017041,9.267063775017041
sy,1,1.0,9.267063775017041,9.267063775017041
llerg,1,1.0,9.267063775017041,9.267063775017041
question,1,1.0,9.267063775017041,9.267063775017041
upkeep,1,1.0,9.267063775017041,9.267063775017041
tomoz,1,1.0,9.267063775017041,9.267063775017041
cramples,1,1.0,9.267063775017041,9.267063775017041
suspected,1,1.0,9.267063775017041,9.267063775017041
weir,1,1.0,9.267063775017041,9.267063775017041
clean,1,1.0,9.267063775017041,9.267063775017041
no0o0o0o,1,1.0,9.267063775017041,9.267063775017041
noobody,1,1.0,9.267063775017041,9.267063775017041
text,1,1.0,9.267063775017041,9.267063775017041
device,1,1.0,9.267063775017041,9.267063775017041
pleasee,1,1.0,9.267063775017041,9.267063775017041
gains,1,1.0,9.267063775017041,9.267063775017041
view,1,1.0,9.267063775017041,9.267063775017041
wrestling,1,1.0,9.267063775017041,9.267063775017041
exotic,1,1.0,9.267063775017041,9.267063775017041
professional,1,1.0,9.267063775017041,9.267063775017041
tweeted,1,1.0,9.267063775017041,9.267063775017041
flies,1,1.0,9.267063775017041,9.267063775017041
turnon,1,1.0,9.267063775017041,9.267063775017041
cinemas,1,1.0,9.267063775017041,9.267063775017041
calcutta,1,1.0,9.267063775017041,9.267063775017041
nogo,1,1.0,9.267063775017041,9.267063775017041
anerexic,1,1.0,9.267063775017041,9.267063775017041
namerebecca,1,1.0,9.267063775017041,9.267063775017041
vienna,1,1.0,9.267063775017041,9.267063775017041
eevveerr,1,1.0,9.267063775017041,9.267063775017041
meaner,1,1.0,9.267063775017041,9.267063775017041
dentention,1,1.0,9.267063775017041,9.267063775017041
foul,1,1.0,9.267063775017041,9.267063775017041
spit,1,1.0,9.267063775017041,9.267063775017041
research,1,1.0,9.267063775017041,9.267063775017041
screwing,1,1.0,9.267063775017041,9.267063775017041
soonn,1,1.0,9.267063775017041,9.267063775017041
moses,1,1.0,9.267063775017041,9.267063775017041
stupidly,1,1.0,9.267063775017041,9.267063775017041
bigoted,1,1.0,9.267063775017041,9.267063775017041
nico,1,1.0,9.267063775017041,9.267063775017041
blinded,1,1.0,9.267063775017041,9.267063775017041
noodles,1,1.0,9.267063775017041,9.267063775017041
stubbed,1,1.0,9.267063775017041,9.267063775017041
moneyy,1,1.0,9.267063775017041,9.267063775017041
honest,1,1.0,9.267063775017041,9.267063775017041
youhh,1,1.0,9.267063775017041,9.267063775017041
boreedd,1,1.0,9.267063775017041,9.267063775017041
injur,1,1.0,9.267063775017041,9.267063775017041
unreal,1,1.0,9.267063775017041,9.267063775017041
alley,1,1.0,9.267063775017041,9.267063775017041
thngs,1,1.0,9.267063775017041,9.267063775017041
elora,1,1.0,9.267063775017041,9.267063775017041
lamee,1,1.0,9.267063775017041,9.267063775017041
drops,1,1.0,9.267063775017041,9.267063775017041
averages,1,1.0,9.267063775017041,9.267063775017041
cleanin,1,1.0,9.267063775017041,9.267063775017041
ank,1,1.0,9.267063775017041,9.267063775017041
benn,1,1.0,9.267063775017041,9.267063775017041
yous,1,1.0,9.267063775017041,9.267063775017041
trailhead,1,1.0,9.267063775017041,9.267063775017041
complex,1,1.0,9.267063775017041,9.267063775017041
joys,1,1.0,9.267063775017041,9.267063775017041
gm,1,1.0,9.267063775017041,9.267063775017041
taken,1,1.0,9.267063775017041,9.267063775017041
tolerate,1,1.0,9.267063775017041,9.267063775017041
loopy,1,1.0,9.267063775017041,9.267063775017041
snail,1,1.0,9.267063775017041,9.267063775017041
team,1,1.0,9.267063775017041,9.267063775017041
workin,1,1.0,9.267063775017041,9.267063775017041
sometime,1,1.0,9.267063775017041,9.267063775017041
mac,1,1.0,9.267063775017041,9.267063775017041
shooes,1,1.0,9.267063775017041,9.267063775017041
stinky,1,1.0,9.267063775017041,9.267063775017041
chris,1,1.0,9.267063775017041,9.267063775017041
rolled,1,1.0,9.267063775017041,9.267063775017041
query,1,1.0,9.267063775017041,9.267063775017041
edinburgh,1,1.0,9.267063775017041,9.267063775017041
americans,1,1.0,9.267063775017041,9.267063775017041
program,1,1.0,9.267063775017041,9.267063775017041
remembered,1,1.0,9.267063775017041,9.267063775017041
slo,1,1.0,9.267063775017041,9.267063775017041
manned,1,1.0,9.267063775017041,9.267063775017041
orientation,1,1.0,9.267063775017041,9.267063775017041
terrorizing,1,1.0,9.267063775017041,9.267063775017041
arnold,1,1.0,9.267063775017041,9.267063775017041
wake,1,1.0,9.267063775017041,9.267063775017041
ugliest,1,1.0,9.267063775017041,9.267063775017041
asprin,1,1.0,9.267063775017041,9.267063775017041
wine,1,1.0,9.267063775017041,9.267063775017041
young,1,1.0,9.267063775017041,9.267063775017041
wand,1,1.0,9.267063775017041,9.267063775017041
tickets,1,1.0,9.267063775017041,9.267063775017041
abusive,1,1.0,9.267063775017041,9.267063775017041
hurtful,1,1.0,9.267063775017041,9.267063775017041
wit,1,1.0,9.267063775017041,9.267063775017041
insa,1,1.0,9.267063775017041,9.267063775017041
graandma,1,1.0,9.267063775017041,9.267063775017041
standing,1,1.0,9.267063775017041,9.267063775017041
url,1,1.0,9.267063775017041,9.267063775017041
cramping,1,1.0,9.267063775017041,9.267063775017041
minibus,1,1.0,9.267063775017041,9.267063775017041
disgraced,1,1.0,9.267063775017041,9.267063775017041
burnin,1,1.0,9.267063775017041,9.267063775017041
quilt,1,1.0,9.267063775017041,9.267063775017041
pshh,1,1.0,9.267063775017041,9.267063775017041
girlfriend,1,1.0,9.267063775017041,9.267063775017041
twice,1,1.0,9.267063775017041,9.267063775017041
nashville,1,1.0,9.267063775017041,9.267063775017041
texted,1,1.0,9.267063775017041,9.267063775017041
loadsa,1,1.0,9.267063775017041,9.267063775017041
vp,1,1.0,9.267063775017041,9.267063775017041
posse,1,1.0,9.267063775017041,9.267063775017041
biggest,1,1.0,9.267063775017041,9.267063775017041
gruesome,1,1.0,9.267063775017041,9.267063775017041
layenn,1,1.0,9.267063775017041,9.267063775017041
blank,1,1.0,9.267063775017041,9.267063775017041
weirdly,1,1.0,9.267063775017041,9.267063775017041
crawling,1,1.0,9.267063775017041,9.267063775017041
fucckingg,1,1.0,9.267063775017041,9.267063775017041
specifically,1,1.0,9.267063775017041,9.267063775017041
ear,1,1.0,9.267063775017041,9.267063775017041
immensely,1,1.0,9.267063775017041,9.267063775017041
witness,1,1.0,9.267063775017041,9.267063775017041
supose,1,1.0,9.267063775017041,9.267063775017041
underwood,1,1.0,9.267063775017041,9.267063775017041
beginning,1,1.0,9.267063775017041,9.267063775017041
station,1,1.0,9.267063775017041,9.267063775017041
pointless,1,1.0,9.267063775017041,9.267063775017041
serious.its,1,1.0,9.267063775017041,9.267063775017041
smelled,1,1.0,9.267063775017041,9.267063775017041
familiar,1,1.0,9.267063775017041,9.267063775017041
burns,1,1.0,9.267063775017041,9.267063775017041
traumatizing,1,1.0,9.267063775017041,9.267063775017041
overturn,1,1.0,9.267063775017041,9.267063775017041
exsausted,1,1.0,9.267063775017041,9.267063775017041
devon,1,1.0,9.267063775017041,9.267063775017041
server,1,1.0,9.267063775017041,9.267063775017041
imperialist,1,1.0,9.267063775017041,9.267063775017041
inventing,1,1.0,9.267063775017041,9.267063775017041
liers,1,1.0,9.267063775017041,9.267063775017041
piercings,1,1.0,9.267063775017041,9.267063775017041
eithe,1,1.0,9.267063775017041,9.267063775017041
cheated,1,1.0,9.267063775017041,9.267063775017041
liar,1,1.0,9.267063775017041,9.267063775017041
overreaction,1,1.0,9.267063775017041,9.267063775017041
junk,1,1.0,9.267063775017041,9.267063775017041
finding,1,1.0,9.267063775017041,9.267063775017041
fried,1,1.0,9.267063775017041,9.267063775017041
freezes,1,1.0,9.267063775017041,9.267063775017041
spare,1,1.0,9.267063775017041,9.267063775017041
procrastination,1,1.0,9.267063775017041,9.267063775017041
slowing,1,1.0,9.267063775017041,9.267063775017041
twiiter,1,1.0,9.267063775017041,9.267063775017041
thoughts,1,1.0,9.267063775017041,9.267063775017041
presentation,1,1.0,9.267063775017041,9.267063775017041
cider,1,1.0,9.267063775017041,9.267063775017041
errg,1,1.0,9.267063775017041,9.267063775017041
angrry,1,1.0,9.267063775017041,9.267063775017041
bots,1,1.0,9.267063775017041,9.267063775017041
overseas,1,1.0,9.267063775017041,9.267063775017041
downside,1,1.0,9.267063775017041,9.267063775017041
graduation,1,1.0,9.267063775017041,9.267063775017041
whywhywhy,1,1.0,9.267063775017041,9.267063775017041
yr,1,1.0,9.267063775017041,9.267063775017041
amazing,1,1.0,9.267063775017041,9.267063775017041
gaah,1,1.0,9.267063775017041,9.267063775017041
plan,1,1.0,9.267063775017041,9.267063775017041
victims,1,1.0,9.267063775017041,9.267063775017041
tedtalks,1,1.0,9.267063775017041,9.267063775017041
tweeps,1,1.0,9.267063775017041,9.267063775017041
scarey,1,1.0,9.267063775017041,9.267063775017041
jumping,1,1.0,9.267063775017041,9.267063775017041
grand,1,1.0,9.267063775017041,9.267063775017041
spicy,1,1.0,9.267063775017041,9.267063775017041
brian,1,1.0,9.267063775017041,9.267063775017041
rush,1,1.0,9.267063775017041,9.267063775017041
term,1,1.0,9.267063775017041,9.267063775017041
nicole,1,1.0,9.267063775017041,9.267063775017041
cracked,1,1.0,9.267063775017041,9.267063775017041
comments,1,1.0,9.267063775017041,9.267063775017041
grimmy,1,1.0,9.267063775017041,9.267063775017041
ni,1,1.0,9.267063775017041,9.267063775017041
sarcy,1,1.0,9.267063775017041,9.267063775017041
fallin,1,1.0,9.267063775017041,9.267063775017041
daughter,1,1.0,9.267063775017041,9.267063775017041
course,1,1.0,9.267063775017041,9.267063775017041
lived,1,1.0,9.267063775017041,9.267063775017041
mx,1,1.0,9.267063775017041,9.267063775017041
unavailable,1,1.0,9.267063775017041,9.267063775017041
slacking,1,1.0,9.267063775017041,9.267063775017041
eaten,1,1.0,9.267063775017041,9.267063775017041
unfortuantley,1,1.0,9.267063775017041,9.267063775017041
phobias,1,1.0,9.267063775017041,9.267063775017041
ugghh,1,1.0,9.267063775017041,9.267063775017041
interupted,1,1.0,9.267063775017041,9.267063775017041
underpriveledged,1,1.0,9.267063775017041,9.267063775017041
qw,1,1.0,9.267063775017041,9.267063775017041
appreciation,1,1.0,9.267063775017041,9.267063775017041
departed,1,1.0,9.267063775017041,9.267063775017041
invited,1,1.0,9.267063775017041,9.267063775017041
daammnn,1,1.0,9.267063775017041,9.267063775017041
gerbil,1,1.0,9.267063775017041,9.267063775017041
seperate,1,1.0,9.267063775017041,9.267063775017041
neti,1,1.0,9.267063775017041,9.267063775017041
houses,1,1.0,9.267063775017041,9.267063775017041
